Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
5763893,660441,170408,834914,179452,1348304,52359,191182,697633,2170460,143656,12.1,37.66,Alto,Riesgoso,Equilibrado
5711518,542200,187826,946802,122697,742475,122476,200188,637162,2030870,139674,11.16,35.56,Alto,Riesgoso,Equilibrado
6466615,569362,188775,933575,163823,517966,98119,127268,844991,2396027,138783,13.07,37.05,Alto,Riesgoso,Equilibrado
5901957,508661,210796,1197902,138151,641913,55095,122751,480426,2194136,135122,8.14,37.18,Alto,Riesgoso,Equilibrado
5729833,590039,197848,920972,158206,752507,94922,110056,522367,2710257,56362,9.12,47.3,Alto,Riesgoso,Equilibrado
5982604,708637,170350,929176,178464,1165268,110523,223351,884369,560167,74092,14.78,9.36,Alto,Riesgoso,Equilibrado
5680019,673776,184919,1117494,133808,509290,143743,200503,715814,992491,93684,12.6,17.47,Alto,Riesgoso,Equilibrado
6313828,651619,178364,1044417,174202,1063529,71197,148976,506110,1081423,67801,8.02,17.13,Alto,Riesgoso,Equilibrado
5745691,616067,239903,990037,176640,971778,70904,120482,858768,931401,96636,14.95,16.21,Alto,Riesgoso,Equilibrado
6037421,669084,163087,921764,134518,1090612,73715,194669,875635,925707,52702,14.5,15.33,Alto,Riesgoso,Equilibrado
5645783,664300,170751,986864,155292,1000863,116658,90507,482960,521005,72882,8.55,9.23,Alto,Riesgoso,Equilibrado
5662429,621857,190215,801355,147014,576895,55773,160582,621907,590151,67624,10.98,10.42,Alto,Riesgoso,Equilibrado
5511648,703730,189286,986154,163963,523518,81117,109343,516101,811339,65582,9.36,14.72,Alto,Riesgoso,Equilibrado
6399153,643884,213880,1108632,179060,1040661,90114,223167,900895,1960235,67698,14.08,30.63,Alto,Riesgoso,Equilibrado
6122092,610850,190739,1051146,152529,788759,110017,213735,632134,868003,66945,10.33,14.18,Alto,Riesgoso,Equilibrado
5873661,709718,203130,824069,140413,994638,90443,138194,773562,2212746,91271,13.17,37.67,Alto,Riesgoso,Equilibrado
5875002,497785,164205,918866,172992,834819,128838,99389,641131,2245483,96665,10.91,38.22,Alto,Riesgoso,Equilibrado
5700728,702053,191765,997999,125421,647457,109964,205371,694310,1862850,114463,12.18,32.68,Alto,Riesgoso,Equilibrado
5429359,517281,166964,1138934,177770,510103,112402,162145,788907,819766,71065,14.53,15.1,Alto,Riesgoso,Equilibrado
6048137,595209,220617,1063723,150914,1005365,106539,117253,712181,2583510,123938,11.78,42.72,Alto,Riesgoso,Equilibrado
5393619,703258,195221,882678,150005,1219776,55303,207644,643790,2126198,126560,11.94,39.42,Alto,Riesgoso,Equilibrado
5888120,530238,166049,1042919,164219,539611,143684,153068,736979,1644703,78975,12.52,27.93,Alto,Riesgoso,Equilibrado
5400665,592314,183429,1080914,173962,1215221,79218,209153,569740,1884881,94125,10.55,34.9,Alto,Riesgoso,Equilibrado
6488301,689435,177292,1035054,155931,1000719,94992,124799,926949,664198,117194,14.29,10.24,Alto,Riesgoso,Equilibrado
5985034,581373,237652,991769,152530,1248547,128291,212953,602468,1697026,120414,10.07,28.35,Alto,Riesgoso,Equilibrado
5470967,581414,173279,838992,136067,662481,69980,175385,715724,2075915,106791,13.08,37.94,Alto,Riesgoso,Equilibrado
6201917,645024,180732,1167086,157859,1185481,148226,129006,582604,2206662,121256,9.39,35.58,Alto,Riesgoso,Equilibrado
5476314,584413,236126,1114491,133835,980632,144905,213427,707906,854896,105117,12.93,15.61,Alto,Riesgoso,Equilibrado
5730177,716437,219648,832813,158339,1121531,109099,221513,630445,1075484,142911,11.0,18.77,Alto,Riesgoso,Equilibrado
6166946,578459,234951,1073681,128807,918219,105718,209148,886110,1521530,110236,14.37,24.67,Alto,Riesgoso,Equilibrado
5636636,707792,179439,957023,131386,846823,143042,183943,470920,2397912,51123,8.35,42.54,Alto,Riesgoso,Equilibrado
7851880,618450,204962,838899,125178,819838,127764,172679,1047201,2067762,129638,13.34,26.33,Muy alto,Riesgoso,Equilibrado
6908009,512778,205175,871549,125687,1235317,64542,186022,847661,1239671,91671,12.27,17.95,Muy alto,Riesgoso,Equilibrado
7070008,599428,205408,859562,133957,880077,67727,191710,1043443,2547142,95076,14.76,36.03,Muy alto,Riesgoso,Equilibrado
7030190,711055,168265,1107966,140332,700735,62335,90573,804325,2039335,95422,11.44,29.01,Muy alto,Riesgoso,Equilibrado
8819164,547158,198070,1177397,165126,1187412,112459,148789,1125694,2531580,86806,12.76,28.71,Muy alto,Riesgoso,Equilibrado
8365317,558309,219327,1112227,160682,663256,129541,79492,829707,1811404,65025,9.92,21.65,Muy alto,Riesgoso,Equilibrado
8736140,636274,239285,920403,148718,861016,61291,197360,952373,3911311,94943,10.9,44.77,Muy alto,Riesgoso,Equilibrado
9410626,695856,226997,1111786,143969,1027984,74193,209832,1062232,3727320,139254,11.29,39.61,Muy alto,Riesgoso,Equilibrado
7329610,505765,182507,1011282,124807,1476257,149721,187593,1072857,1200577,80222,14.64,16.38,Muy alto,Riesgoso,Equilibrado
7342546,627780,192497,801045,153894,1080571,65379,206155,843707,962605,124463,11.49,13.11,Muy alto,Riesgoso,Equilibrado
9326603,682682,189994,968975,154157,1351585,108125,158275,1284648,1700198,131559,13.77,18.23,Muy alto,Riesgoso,Equilibrado
9864277,685476,176646,836980,127079,715768,146528,145923,1039523,4364206,77482,10.54,44.24,Muy alto,Riesgoso,Equilibrado
7636409,604524,160284,1130700,159305,553357,76254,123603,1052760,2815398,82912,13.79,36.87,Muy alto,Riesgoso,Equilibrado
8242166,701093,237401,1050243,157304,937091,120227,128908,1202191,995961,113256,14.59,12.08,Muy alto,Riesgoso,Equilibrado
9105682,655535,207495,1109692,129066,1491439,125303,180512,1310967,3732429,145450,14.4,40.99,Muy alto,Riesgoso,Equilibrado
6765557,498520,172560,1123228,170836,1165188,143870,139004,966759,1150515,53159,14.29,17.01,Muy alto,Riesgoso,Equilibrado
7160349,606557,196991,1011958,139183,1406664,145256,97182,986498,1790828,114384,13.78,25.01,Muy alto,Riesgoso,Equilibrado
7730497,539499,235608,822931,134884,1231827,126407,154009,943720,2060367,132740,12.21,26.65,Muy alto,Riesgoso,Equilibrado
6982478,602941,219227,1150975,171649,867812,129166,141010,748946,2889113,149768,10.73,41.38,Muy alto,Riesgoso,Equilibrado
9182081,601518,170362,1098167,132400,1383280,60168,215536,1299116,1214510,105392,14.15,13.23,Muy alto,Riesgoso,Equilibrado
7105095,528269,221904,1198209,142338,1453761,69413,168822,1055976,1045489,143426,14.86,14.71,Muy alto,Riesgoso,Equilibrado
6634491,520598,217800,1038792,137072,1044450,109600,76509,826480,3093275,83391,12.46,46.62,Muy alto,Riesgoso,Equilibrado
7259115,491147,222697,1115175,154509,1484185,64496,148973,949744,1263866,144153,13.08,17.41,Muy alto,Riesgoso,Equilibrado
7827832,488968,174900,1152485,147087,514902,84180,182478,728247,2890887,67659,9.3,36.93,Muy alto,Riesgoso,Equilibrado
9207033,527739,175633,844304,175932,1210898,102038,120335,1362148,2265174,142654,14.79,24.6,Muy alto,Riesgoso,Equilibrado
6687090,488947,169149,1038302,173681,823721,91612,174544,1001808,1871121,99301,14.98,27.98,Muy alto,Riesgoso,Equilibrado
7261144,595276,228559,1076182,146018,641943,117308,171133,946899,1585099,102873,13.04,21.83,Muy alto,Riesgoso,Equilibrado
7586291,601319,221394,1193890,153720,1254640,63240,156609,1098970,1874833,95158,14.49,24.71,Muy alto,Riesgoso,Equilibrado
9674492,484449,224121,1102483,168157,1044357,141179,215617,1245336,3837570,84977,12.87,39.67,Muy alto,Riesgoso,Equilibrado
7437665,662229,188119,1116603,129494,1348985,127118,170806,1004943,3234156,103914,13.51,43.48,Muy alto,Riesgoso,Equilibrado
7382094,659572,175631,977614,159875,1141395,91056,107718,1003403,1925408,134863,13.59,26.08,Muy alto,Riesgoso,Equilibrado
7136392,586689,164747,1056738,157827,882460,107442,195035,576851,2841491,82679,8.08,39.82,Muy alto,Riesgoso,Equilibrado
8870731,653492,176424,1196797,171963,1491921,52164,220142,1069226,3444755,79827,12.05,38.83,Muy alto,Riesgoso,Equilibrado
7785580,531685,173818,1012665,127379,605807,59776,208888,776264,2150998,145561,9.97,27.63,Muy alto,Riesgoso,Equilibrado
8330917,587631,211995,945338,144650,899903,82059,129018,912448,2504941,58693,10.95,30.07,Muy alto,Riesgoso,Equilibrado
7343923,605792,210617,1145731,127479,1102145,55987,180605,1062112,1484048,91762,14.46,20.21,Muy alto,Riesgoso,Equilibrado
7209356,671019,195278,1174633,160888,1475276,148956,124512,722731,721314,88133,10.02,10.01,Muy alto,Riesgoso,Equilibrado
9724101,621697,197160,888965,124394,554767,66827,201861,808640,783118,126887,8.32,8.05,Muy alto,Riesgoso,Equilibrado
8910276,608288,173761,1101029,127254,592310,97707,116385,1042986,3368760,133550,11.71,37.81,Muy alto,Riesgoso,Equilibrado
8476836,506295,228283,849261,178034,655325,109515,172236,867753,3836801,106611,10.24,45.26,Muy alto,Riesgoso,Equilibrado
6890058,590440,189369,1126646,166899,1448290,54734,146124,604800,2463118,69411,8.78,35.75,Muy alto,Riesgoso,Equilibrado
6605828,685460,170077,823923,164528,698487,66213,164488,856508,1202953,64326,12.97,18.21,Muy alto,Riesgoso,Equilibrado
7628056,641504,170769,1136601,134604,600271,137065,194189,649478,3009608,134071,8.51,39.45,Muy alto,Riesgoso,Equilibrado
9411743,490445,206039,992275,130190,1264379,108392,76914,1279873,3292507,108272,13.6,34.98,Muy alto,Riesgoso,Equilibrado
7532595,673256,206590,1179669,162503,859795,57338,140361,862376,3581539,118562,11.45,47.55,Muy alto,Riesgoso,Equilibrado
8191207,550424,202316,908258,161630,1090402,73563,174331,1051687,1314357,87262,12.84,16.05,Muy alto,Riesgoso,Equilibrado
7771270,661280,216478,856405,178218,1133747,69577,116247,714200,1351579,143561,9.19,17.39,Muy alto,Riesgoso,Equilibrado
9634570,700494,233439,953016,134120,1033129,116905,123491,998231,1073555,122648,10.36,11.14,Muy alto,Riesgoso,Equilibrado
8744106,655919,223130,1022050,157279,555244,126750,121493,1006571,3153279,110689,11.51,36.06,Muy alto,Riesgoso,Equilibrado
9773544,490047,232904,1177371,172726,603039,96700,75718,1315195,1889724,50163,13.46,19.34,Muy alto,Riesgoso,Equilibrado
6595209,658471,198027,1093387,129172,1347030,109575,186320,637685,995351,94233,9.67,15.09,Muy alto,Riesgoso,Equilibrado
9121983,669590,239832,1009906,168772,1124877,132839,199907,770571,2250386,102856,8.45,24.67,Muy alto,Riesgoso,Equilibrado
1165308,561343,196158,966982,138470,550870,32638,38664,138818,261969,38568,11.91,22.48,Bajo,Crítico,Ahorrador
903016,507530,169166,963003,137429,1099835,42881,94802,139729,161662,53613,15.47,17.9,Bajo,Crítico,Ahorrador
855729,497135,175832,1073815,138279,1182419,73885,67516,126091,84635,42810,14.73,9.89,Bajo,Crítico,Ahorrador
1353710,495912,225057,1063113,178271,567514,59433,93674,204611,393434,28936,15.11,29.06,Bajo,Crítico,Ahorrador
1114525,555086,224013,1092513,168454,722650,61471,45876,178176,362215,67579,15.99,32.5,Bajo,Crítico,Ahorrador
860093,634539,212615,923565,171246,573459,53037,109546,90558,237846,69133,10.53,27.65,Bajo,Crítico,Ahorrador
811348,671926,235759,927793,127382,1429632,64762,43014,95552,277212,63482,11.78,34.17,Bajo,Crítico,Ahorrador
1334322,544249,235738,991816,150332,1065221,41933,70197,182044,555949,50029,13.64,41.67,Bajo,Crítico,Ahorrador
1349765,503765,210630,1151384,144694,1297249,40061,94133,197262,533581,72961,14.61,39.53,Bajo,Crítico,Ahorrador
1585466,595081,236175,849976,143214,947116,32264,54020,249980,421910,33665,15.77,26.61,Bajo,Crítico,Ahorrador
1502840,508747,237277,894069,172718,748040,62470,81283,183721,448599,46240,12.22,29.85,Bajo,Crítico,Ahorrador
1014469,676481,194671,1124490,126472,818925,74153,86266,129728,103066,53949,12.79,10.16,Bajo,Crítico,Ahorrador
1551766,717965,212859,828623,133872,704445,57920,57930,236331,604443,26909,15.23,38.95,Bajo,Crítico,Ahorrador
1508434,616013,237316,1115940,132151,550978,67467,63182,163916,434054,54662,10.87,28.78,Bajo,Crítico,Ahorrador
937496,480675,231867,923706,179214,944026,64152,91102,157040,222539,57854,16.75,23.74,Bajo,Crítico,Ahorrador
1475209,565413,227077,1143387,150861,1016021,74646,57762,251550,597947,59724,17.05,40.53,Bajo,Crítico,Ahorrador
1310841,667429,230444,949602,135851,516304,53744,40715,177879,620551,57386,13.57,47.34,Bajo,Crítico,Ahorrador
1324973,654342,193473,802748,122702,1416519,34415,80276,180393,310034,26487,13.61,23.4,Bajo,Crítico,Ahorrador
1032470,613550,217063,1135129,172324,677631,71411,50713,173575,461507,39593,16.81,44.7,Bajo,Crítico,Ahorrador
938824,612967,235117,838036,168789,1374174,61560,93450,144011,212382,40363,15.34,22.62,Bajo,Crítico,Ahorrador
972419,681492,171352,1089883,178792,563381,41391,62880,147569,330035,38497,15.18,33.94,Bajo,Crítico,Ahorrador
813161,584660,236532,983325,153178,590126,67512,107608,115669,234536,55215,14.22,28.84,Bajo,Crítico,Ahorrador
1389436,528947,223679,944168,129667,1131808,41876,59119,244460,531075,55069,17.59,38.22,Bajo,Crítico,Ahorrador
1003036,659371,166652,1187800,152640,601086,62853,101631,179440,214123,65008,17.89,21.35,Bajo,Crítico,Ahorrador
803810,649096,215207,1044459,173073,1054267,59580,80635,131171,92387,39773,16.32,11.49,Bajo,Crítico,Ahorrador
1203659,539908,228922,811351,161154,783301,71520,100595,138038,459444,47053,11.47,38.17,Bajo,Crítico,Ahorrador
813750,599975,213154,858414,173128,1267132,64624,86858,98379,277170,69482,12.09,34.06,Bajo,Crítico,Ahorrador
1008549,634103,189795,1126868,133802,1445117,51187,93941,106340,333903,63999,10.54,33.11,Bajo,Crítico,Ahorrador
811338,563359,234412,892521,168797,548835,38318,88493,91464,216501,68542,11.27,26.68,Bajo,Crítico,Ahorrador
960072,573629,236801,1026645,145004,969581,66606,83028,94858,220566,37797,9.88,22.97,Bajo,Crítico,Ahorrador
974315,482224,189558,868528,122940,1102760,39211,66186,131999,396904,28078,13.55,40.74,Bajo,Crítico,Ahorrador
1327799,482809,238315,880797,161040,891301,70916,105728,141025,615728,55925,10.62,46.37,Bajo,Crítico,Ahorrador
1355285,704169,177747,930214,133870,998546,33942,40190,146579,443686,62271,10.82,32.74,Bajo,Crítico,Ahorrador
1473921,655595,235928,925722,179319,768370,70366,100104,190316,547610,67047,12.91,37.15,Bajo,Crítico,Ahorrador
820082,509122,208574,965094,164065,1422905,30541,95264,83692,367184,60399,10.21,44.77,Bajo,Crítico,Ahorrador
1203275,688877,235889,1168615,138786,1008994,44044,108738,126558,293650,74430,10.52,24.4,Bajo,Crítico,Ahorrador
1150717,504445,189938,898191,125585,1378648,41277,64426,194912,360053,40978,16.94,31.29,Bajo,Crítico,Ahorrador
1011299,562775,192843,1083572,171678,815986,56474,100963,162108,108522,32663,16.03,10.73,Bajo,Crítico,Ahorrador
1157575,584205,208200,1020892,135954,1392478,39571,69410,155685,474522,30276,13.45,40.99,Bajo,Crítico,Ahorrador
830692,541274,235408,1166448,161589,1177332,71376,105887,122206,206522,41227,14.71,24.86,Bajo,Crítico,Ahorrador
1052285,560790,166713,1120839,151307,689187,36008,77679,164594,388991,26079,15.64,36.97,Bajo,Crítico,Ahorrador
861141,544326,205320,1122614,162730,636569,27195,81076,130889,385877,68915,15.2,44.81,Bajo,Crítico,Ahorrador
1326692,637942,230576,926478,155156,1444260,38557,74772,209840,379307,33721,15.82,28.59,Bajo,Crítico,Ahorrador
837401,554127,236990,1129308,137243,1481865,72637,85449,129723,329110,37094,15.49,39.3,Bajo,Crítico,Ahorrador
1078357,670239,161229,1065934,142601,1315116,26101,60359,106589,233860,62637,9.88,21.69,Bajo,Crítico,Ahorrador
1266294,692097,214914,827569,154860,698470,59651,67296,124826,463508,40608,9.86,36.6,Bajo,Crítico,Ahorrador
1348876,554794,184895,908289,127690,1461767,26434,66224,221301,282752,52094,16.41,20.96,Bajo,Crítico,Ahorrador
1322587,536755,178551,999447,129888,1287312,74455,94369,165124,217572,72125,12.48,16.45,Bajo,Crítico,Ahorrador
810863,653237,186906,949600,161930,761167,29454,69596,90560,238974,52199,11.17,29.47,Bajo,Crítico,Ahorrador
1025240,535054,238199,1137552,175843,574948,44979,78541,131698,261687,68946,12.85,25.52,Bajo,Crítico,Ahorrador
1169360,583190,211773,1101311,150459,952389,65088,53468,119683,256810,42051,10.23,21.96,Bajo,Crítico,Ahorrador
1226909,678178,217834,1056003,124655,881781,31773,82436,144860,124348,57508,11.81,10.14,Bajo,Crítico,Ahorrador
2581673,695847,179560,943358,170299,1436346,51496,40324,370294,479296,73657,14.34,18.57,Medio Bajo,Crítico,Ahorrador
2059376,481972,233867,1061927,137720,850039,27615,95790,273274,706148,47164,13.27,34.29,Medio Bajo,Crítico,Ahorrador
1682432,545408,188399,1105084,159895,1191788,34044,64187,282635,550073,60457,16.8,32.7,Medio Bajo,Crítico,Ahorrador
1632616,566194,214229,1104350,174456,1376004,40075,96934,207569,503338,58293,12.71,30.83,Medio Bajo,Crítico,Ahorrador
1897644,659903,239727,928963,129476,1094848,59238,45876,291649,248445,38802,15.37,13.09,Medio Bajo,Crítico,Ahorrador
1808795,696341,235299,949093,178637,1314993,62255,71423,194391,272234,73890,10.75,15.05,Medio Bajo,Crítico,Ahorrador
2342546,627160,167977,930356,153369,965274,26993,56688,356361,865962,52950,15.21,36.97,Medio Bajo,Crítico,Ahorrador
1981530,517836,189706,999224,169047,989021,35363,55857,234783,257491,64371,11.85,12.99,Medio Bajo,Crítico,Ahorrador
2545989,589900,189993,916199,133115,718941,61083,95581,278916,926098,72723,10.96,36.37,Medio Bajo,Crítico,Ahorrador
2025060,538298,227443,1040394,145612,763024,65607,73929,224016,535882,33504,11.06,26.46,Medio Bajo,Crítico,Ahorrador
1751121,601202,206224,1056193,147072,1104646,27905,81774,208908,288899,74736,11.93,16.5,Medio Bajo,Crítico,Ahorrador
2182727,633142,161275,840489,169859,1323038,37109,58658,391025,754634,31937,17.91,34.57,Medio Bajo,Crítico,Ahorrador
1758637,556380,191864,885978,127998,1480794,54812,56018,267448,472171,35117,15.21,26.85,Medio Bajo,Crítico,Ahorrador
2707078,635600,168096,869207,127812,567417,50328,88202,413949,1010105,25062,15.29,37.31,Medio Bajo,Crítico,Ahorrador
2404845,556090,229507,897747,179320,627968,46481,74998,403586,549964,59392,16.78,22.87,Medio Bajo,Crítico,Ahorrador
2153858,520865,180684,818626,146157,576317,58942,107375,346726,281217,48868,16.1,13.06,Medio Bajo,Crítico,Ahorrador
2272274,524924,176767,1092508,156049,752253,51719,60321,224526,626777,46180,9.88,27.58,Medio Bajo,Crítico,Ahorrador
1679302,584086,235479,1068636,132309,1082003,35646,47298,176945,654484,29049,10.54,38.97,Medio Bajo,Crítico,Ahorrador
2234340,686390,199767,1163110,155645,1125807,27757,39687,286984,200824,56269,12.84,8.99,Medio Bajo,Crítico,Ahorrador
1749036,663592,218835,1089853,159254,1401869,74430,41322,207925,572968,58655,11.89,32.76,Medio Bajo,Crítico,Ahorrador
2820398,688505,202765,1176356,179719,1437717,69918,106402,445424,810242,35167,15.79,28.73,Medio Bajo,Crítico,Ahorrador
2558543,518016,227900,1115794,121057,646045,43147,59598,285496,761483,54666,11.16,29.76,Medio Bajo,Crítico,Ahorrador
2488263,519190,212610,1034116,158596,887800,42023,70778,334324,297772,37493,13.44,11.97,Medio Bajo,Crítico,Ahorrador
1751396,512186,161085,1050194,169868,777686,74070,104779,310450,487934,50622,17.73,27.86,Medio Bajo,Crítico,Ahorrador
2555114,596340,213422,841465,136941,828178,36354,109508,303774,325135,41551,11.89,12.72,Medio Bajo,Crítico,Ahorrador
2345502,571284,164517,842490,137315,1254996,54464,94724,400424,353846,30640,17.07,15.09,Medio Bajo,Crítico,Ahorrador
1934910,637570,167650,1155408,176379,1199327,33830,51783,293847,315504,44862,15.19,16.31,Medio Bajo,Crítico,Ahorrador
2310451,712605,194156,843791,124974,1225320,70529,85117,282733,966340,69606,12.24,41.82,Medio Bajo,Crítico,Ahorrador
2803651,599157,219358,876638,175988,552349,43404,84424,306522,593628,44881,10.93,21.17,Medio Bajo,Crítico,Ahorrador
2223237,610160,231974,917766,153097,602246,62175,58317,301257,377705,66312,13.55,16.99,Medio Bajo,Crítico,Ahorrador
2069699,657433,191605,918204,179894,1316190,30414,80573,251674,181264,34635,12.16,8.76,Medio Bajo,Crítico,Ahorrador
2358366,601148,231631,872342,144392,1483663,66555,37614,326426,951371,37332,13.84,40.34,Medio Bajo,Crítico,Ahorrador
2241288,642030,194405,1037066,137602,696483,63907,100310,328208,883435,32443,14.64,39.42,Medio Bajo,Crítico,Ahorrador
2784512,583354,234154,1124697,141415,994803,25856,86553,271167,465037,34076,9.74,16.7,Medio Bajo,Crítico,Ahorrador
2017036,645716,161995,1124248,164262,1436180,52814,80083,236235,910853,35457,11.71,45.16,Medio Bajo,Crítico,Ahorrador
2049782,710800,225403,1057179,161426,594037,52960,72142,245695,645527,50350,11.99,31.49,Medio Bajo,Crítico,Ahorrador
2209073,680675,168392,884311,160970,1242903,51520,38252,338672,401567,25526,15.33,18.18,Medio Bajo,Crítico,Ahorrador
2805379,547227,225214,1108291,173190,1261446,47484,102798,420518,861053,47979,14.99,30.69,Medio Bajo,Crítico,Ahorrador
2033538,502164,193359,1082652,140298,1205411,57125,108550,329216,674147,68779,16.19,33.15,Medio Bajo,Crítico,Ahorrador
1677026,592235,207096,1160893,126893,1124230,60258,79713,285889,289095,46805,17.05,17.24,Medio Bajo,Crítico,Ahorrador
2659780,654099,219775,936618,124505,778302,26704,75176,371428,755539,60593,13.96,28.41,Medio Bajo,Crítico,Ahorrador
2666782,610532,228549,1048679,150184,688921,73203,78963,439681,975281,43091,16.49,36.57,Medio Bajo,Crítico,Ahorrador
2616008,575611,189016,901861,149632,1179322,38089,66519,470668,1239843,52393,17.99,47.39,Medio Bajo,Crítico,Ahorrador
2637970,491001,208365,927743,129462,999383,36736,61072,400972,1157086,59583,15.2,43.86,Medio Bajo,Crítico,Ahorrador
2728998,567505,215307,957066,136731,1011702,59081,43284,403310,609728,50276,14.78,22.34,Medio Bajo,Crítico,Ahorrador
2548521,559656,232911,1177519,177911,964553,56742,40743,336337,1027393,37767,13.2,40.31,Medio Bajo,Crítico,Ahorrador
2454800,485237,178847,1136389,124928,574748,57227,43529,344867,779934,52145,14.05,31.77,Medio Bajo,Crítico,Ahorrador
2256386,512730,200441,1065882,168688,1460546,27446,69160,353373,906883,26818,15.66,40.19,Medio Bajo,Crítico,Ahorrador
1961722,621175,170696,1062807,161973,1259208,44374,96910,351280,776567,54236,17.91,39.59,Medio Bajo,Crítico,Ahorrador
2117160,658406,214787,928027,139297,1193767,41432,63410,270626,444905,67825,12.78,21.01,Medio Bajo,Crítico,Ahorrador
2554698,696325,165840,1145989,155905,1295255,28017,72503,361431,688743,49083,14.15,26.96,Medio Bajo,Crítico,Ahorrador
2569064,697428,201202,1122909,153481,859224,32542,47681,292033,703306,41410,11.37,27.38,Medio Bajo,Crítico,Ahorrador
3210762,711659,203031,840769,173770,1187311,66337,105818,352371,472435,34633,10.97,14.71,Medio,Crítico,Ahorrador
3619149,681164,239621,1033004,143583,779642,40600,65651,611840,1071207,29927,16.91,29.6,Medio,Crítico,Ahorrador
3053813,505330,194810,1105378,160910,1102935,64465,86482,420058,484400,48983,13.76,15.86,Medio,Crítico,Ahorrador
3169033,519336,166648,832230,153779,628457,48856,41098,362884,338748,70580,11.45,10.69,Medio,Crítico,Ahorrador
3921388,640224,160251,822173,130790,819914,38038,49531,673980,1530527,33253,17.19,39.03,Medio,Crítico,Ahorrador
2885390,514394,223589,1020915,140540,1157459,28594,43540,516288,642572,47590,17.89,22.27,Medio,Crítico,Ahorrador
3864503,697246,228193,868333,123286,1255915,50729,103648,691995,1838083,41696,17.91,47.56,Medio,Crítico,Ahorrador
3463983,610125,217523,960296,134136,844357,25762,109934,345168,1396589,69113,9.96,40.32,Medio,Crítico,Ahorrador
3400078,669712,192593,1079570,133686,700437,64663,58438,611146,1006325,50580,17.97,29.6,Medio,Crítico,Ahorrador
3096019,595832,208560,897674,163170,654283,34842,102780,377761,1266247,67990,12.2,40.9,Medio,Crítico,Ahorrador
3745402,614693,186099,1156330,147903,1131354,72508,56147,376467,475089,70671,10.05,12.68,Medio,Crítico,Ahorrador
3999533,701945,228550,1070698,142682,1000327,34761,105135,620246,1552254,33798,15.51,38.81,Medio,Crítico,Ahorrador
3157590,680132,176037,1061816,178793,704620,62034,66558,420429,562472,60466,13.31,17.81,Medio,Crítico,Ahorrador
3536617,572646,185545,943322,163042,969008,62935,43389,452772,495448,26650,12.8,14.01,Medio,Crítico,Ahorrador
3843683,497899,238094,936997,139535,841084,67677,83997,651400,1329006,58962,16.95,34.58,Medio,Crítico,Ahorrador
2874823,516279,199694,1129660,177416,1233008,72964,45357,348363,450111,70614,12.12,15.66,Medio,Crítico,Ahorrador
3874935,703594,187260,956727,144596,874174,72545,111566,600190,418663,54018,15.49,10.8,Medio,Crítico,Ahorrador
3803263,658705,175632,1055328,173785,1310705,45128,69702,599492,736208,34391,15.76,19.36,Medio,Crítico,Ahorrador
3432099,524426,222173,1029745,168316,1327691,37813,54666,430034,1207749,63310,12.53,35.19,Medio,Crítico,Ahorrador
3811989,698195,221393,1051895,146654,1463797,52351,41939,652578,1248084,41814,17.12,32.74,Medio,Crítico,Ahorrador
3181060,525501,195418,802398,165346,1074875,41034,69620,504958,1234451,37622,15.87,38.81,Medio,Crítico,Ahorrador
3794869,634544,160863,1016590,152802,716883,62728,96103,384912,1791566,46330,10.14,47.21,Medio,Crítico,Ahorrador
2911357,654274,234498,1084509,163765,1332051,69872,55443,514865,1349164,29043,17.68,46.34,Medio,Crítico,Ahorrador
3328965,575671,183425,1021450,133897,720677,50621,109885,505472,1402750,55735,15.18,42.14,Medio,Crítico,Ahorrador
3829839,719213,231843,821396,128716,575651,35648,83161,633847,610460,71653,16.55,15.94,Medio,Crítico,Ahorrador
3938888,541042,231440,808417,164154,1112988,59717,55874,534225,1681761,25722,13.56,42.7,Medio,Crítico,Ahorrador
3518718,659159,173685,809273,169592,760107,25377,62401,368918,350715,62114,10.48,9.97,Medio,Crítico,Ahorrador
3688942,568371,213961,942626,138614,1217236,46888,80535,544534,439509,41374,14.76,11.91,Medio,Crítico,Ahorrador
3482199,557734,221542,852031,157767,842046,36839,67295,515347,695071,42595,14.8,19.96,Medio,Crítico,Ahorrador
3341191,640307,191634,1142854,177206,1086259,35096,98654,471401,380986,49111,14.11,11.4,Medio,Crítico,Ahorrador
3778412,523663,200415,1109375,139935,606801,56198,83871,421695,1302228,67754,11.16,34.46,Medio,Crítico,Ahorrador
3609944,562857,180304,1129754,141202,951772,30970,100583,347844,820652,31416,9.64,22.73,Medio,Crítico,Ahorrador
3770972,558440,185748,891921,120527,1135524,34211,98534,666256,825064,39150,17.67,21.88,Medio,Crítico,Ahorrador
3073968,628483,237152,1035081,139481,1455530,54977,89713,383599,1220687,61063,12.48,39.71,Medio,Crítico,Ahorrador
3937644,549494,177531,1099324,155482,938771,53043,53707,691056,528021,34996,17.55,13.41,Medio,Crítico,Ahorrador
3976341,597687,234287,1070035,128184,1053670,46263,58400,413217,711297,67721,10.39,17.89,Medio,Crítico,Ahorrador
3909115,493758,185411,1160905,149847,730115,71501,71031,467469,1161564,53181,11.96,29.71,Medio,Crítico,Ahorrador
