Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
14120693,2005551,633170,2732646,594766,927813,1654364,1350601,1275471,1750918,1137820,9.03,12.4,Muy Alto,Riesgosa,Gastador
12313766,1860877,553708,1965398,548541,824837,1249624,1152109,1204259,1859780,1085155,9.78,15.1,Muy Alto,Riesgosa,Gastador
11968195,1635483,540222,2034905,603848,728609,1291401,1005600,1038436,1569444,1059160,8.68,13.11,Muy Alto,Riesgosa,Gastador
18847783,2650382,817319,3527390,854677,1091527,2075905,1630793,1694806,2682594,1736077,8.99,14.23,Muy Alto,Riesgosa,Gastador
11756568,1687923,549870,2137738,490786,759449,1339997,1029724,1000135,1740650,1019492,8.51,14.81,Muy Alto,Riesgosa,Gastador
18924151,2559276,936693,3356898,948937,1155473,2111522,1587282,1646899,2363479,1668287,8.7,12.49,Muy Alto,Riesgosa,Gastador
19035689,2483216,930555,3250558,952966,1237672,2013453,1906831,1890582,2419569,1872050,9.93,12.71,Muy Alto,Riesgosa,Gastador
13091783,1738525,577935,2417203,606056,876871,1373289,1087579,1296720,1887747,1158392,9.9,14.42,Muy Alto,Riesgosa,Gastador
17084362,2261808,755349,3216742,809747,1080093,1764847,1560617,1615532,2246831,1631690,9.46,13.15,Muy Alto,Riesgosa,Gastador
13932400,1870625,600734,2584440,576775,842149,1511876,1330183,1374047,1756431,1327401,9.86,12.61,Muy Alto,Riesgosa,Gastador
19054616,2448427,852269,3512102,798620,1269635,2099579,1839075,1704044,2721088,1633383,8.94,14.28,Muy Alto,Riesgosa,Gastador
15148738,1877716,656907,2536496,739315,918555,1613784,1258485,1305517,1932511,1312905,8.62,12.76,Muy Alto,Riesgosa,Gastador
14064148,1680424,628585,2695201,626361,932864,1496889,1212536,1412663,2037992,1289070,10.04,14.49,Muy Alto,Riesgosa,Gastador
15090131,2232389,760552,2509906,691642,994916,1804616,1295750,1318081,1983945,1492295,8.73,13.15,Muy Alto,Riesgosa,Gastador
13776580,1740357,614515,2619664,575483,844249,1482534,1190102,1238370,1786878,1238079,8.99,12.97,Muy Alto,Riesgosa,Gastador
8209305,1122379,389163,1553107,339188,518873,931800,708005,737670,1133853,751631,8.99,13.81,Muy Alto,Riesgosa,Gastador
19281430,2656153,929742,3435711,849163,1120824,1910682,1817854,1830895,2862313,1717809,9.5,14.84,Muy Alto,Riesgosa,Gastador
10984969,1630086,533007,1867251,462637,681254,1263195,973603,923724,1478659,963993,8.41,13.46,Muy Alto,Riesgosa,Gastador
14455202,2075611,655913,2770451,654962,1004554,1419714,1225327,1245469,2140991,1228574,8.62,14.81,Muy Alto,Riesgosa,Gastador
12760785,1608897,554389,2315198,545388,875459,1315374,1151631,1248568,1907055,1228519,9.78,14.94,Muy Alto,Riesgosa,Gastador
18583313,2542866,783842,3603162,787882,1148130,1932966,1808916,1803807,2359583,1591049,9.71,12.7,Muy Alto,Riesgosa,Gastador
13353183,1943495,623840,2446035,647440,923775,1413848,1149694,1133900,1831389,1157808,8.49,13.71,Muy Alto,Riesgosa,Gastador
15084594,2031105,676815,2728668,724654,945535,1808443,1292082,1328671,2046679,1454563,8.81,13.57,Muy Alto,Riesgosa,Gastador
10283700,1533519,461765,1710453,435450,620985,1133655,927579,970860,1346900,908161,9.44,13.1,Muy Alto,Riesgosa,Gastador
11068122,1543875,491893,2112654,491624,735576,1187315,835224,1028352,1634146,977078,9.29,14.76,Muy Alto,Riesgosa,Gastador
18288712,2284838,838362,3189525,837300,1212254,2182311,1519198,1649912,2684041,1799139,9.02,14.68,Muy Alto,Riesgosa,Gastador
18681623,2356185,796944,3260378,840594,1236882,1874771,1617717,1554631,2459190,1735220,8.32,13.16,Muy Alto,Riesgosa,Gastador
16912280,2338379,821512,3087276,711899,1158244,1831211,1556882,1435372,2306203,1612532,8.49,13.64,Muy Alto,Riesgosa,Gastador
13367729,1728554,611371,2494193,604328,915069,1502134,1205264,1118758,1900125,1281813,8.37,14.21,Muy Alto,Riesgosa,Gastador
14689323,1911690,726105,2666603,627323,866695,1714144,1393777,1287188,2025660,1250221,8.76,13.79,Muy Alto,Riesgosa,Gastador
9719852,1379124,374465,1896675,455731,604721,1129136,785194,893928,1318243,844666,9.2,13.56,Muy Alto,Riesgosa,Gastador
12731852,1674361,588054,2361530,604920,789940,1407879,1172164,1198563,1648095,1227993,9.41,12.94,Muy Alto,Riesgosa,Gastador
16331814,2240256,664171,2831992,789863,902263,1767283,1590169,1644200,2381502,1463478,10.07,14.58,Muy Alto,Riesgosa,Gastador
18384270,2421651,841565,3671858,804857,1069116,2022634,1665974,1561057,2498055,1557468,8.49,13.59,Muy Alto,Riesgosa,Gastador
12224074,1710041,576778,2197298,496988,749688,1344644,1179450,1026297,1711239,1214621,8.4,14.0,Muy Alto,Riesgosa,Gastador
18086729,2316402,788943,3148630,830445,1233694,1969714,1518823,1767126,2333903,1593336,9.77,12.9,Muy Alto,Riesgosa,Gastador
11919964,1516072,574883,2058217,571066,732705,1401084,1118478,1019677,1708013,1185163,8.55,14.33,Muy Alto,Riesgosa,Gastador
10171794,1528844,467666,1718478,477881,608826,1032286,957536,943212,1273621,914710,9.27,12.52,Muy Alto,Riesgosa,Gastador
13754825,1806464,636806,2406249,658033,842992,1621642,1363251,1263658,1822374,1162307,9.19,13.25,Muy Alto,Riesgosa,Gastador
8375377,1178346,363499,1331787,417128,548278,965791,813645,821782,1054619,843383,9.81,12.59,Muy Alto,Riesgosa,Gastador
12910879,1812675,550385,2383878,570698,856843,1531809,1086543,1142013,1662638,1213806,8.85,12.88,Muy Alto,Riesgosa,Gastador
17610422,2245757,870738,3306236,883242,1185765,1959056,1474987,1635418,2627958,1388205,9.29,14.92,Muy Alto,Riesgosa,Gastador
12369408,1526177,566096,2388456,622819,825276,1411222,1205843,1095370,1595741,1087237,8.86,12.9,Muy Alto,Riesgosa,Gastador
17752368,2292538,875184,3308991,784641,1101991,1826037,1523700,1587192,2548201,1594137,8.94,14.35,Muy Alto,Riesgosa,Gastador
17737007,2393503,802502,3066099,758457,1029261,1936939,1555292,1482924,2268296,1701116,8.36,12.79,Muy Alto,Riesgosa,Gastador
8629702,1089496,361438,1484862,368789,575908,880483,803640,718657,1226472,813203,8.33,14.21,Muy Alto,Riesgosa,Gastador
18485501,2385364,837934,3443022,841591,1174985,2109017,1809135,1714089,2382033,1759837,9.27,12.89,Muy Alto,Riesgosa,Gastador
19146269,2437923,799586,3767454,807461,1308739,1972534,1594869,1708798,2697845,1644279,8.92,14.09,Muy Alto,Riesgosa,Gastador
17797166,2271696,816593,3333915,750178,1188130,2007489,1517313,1535704,2523772,1489288,8.63,14.18,Muy Alto,Riesgosa,Gastador
15865356,2325550,779564,2708086,724155,937137,1598267,1370160,1321641,2352895,1503568,8.33,14.83,Muy Alto,Riesgosa,Gastador
19484809,2672185,938386,3741792,851148,1192133,2137252,1924022,1769527,2467897,1776038,9.08,12.67,Muy Alto,Riesgosa,Gastador
9935844,1405586,465905,1680230,488401,699700,1092119,882036,847366,1287304,822682,8.53,12.96,Muy Alto,Riesgosa,Gastador
13424425,1744177,664304,2629839,563752,845443,1442884,1227052,1294865,1662681,1208879,9.65,12.39,Muy Alto,Riesgosa,Gastador
10673158,1454089,507197,1793184,457347,691425,1103882,1059499,998909,1501979,1055016,9.36,14.07,Muy Alto,Riesgosa,Gastador
9429536,1282230,391091,1721852,431080,600378,1077062,830103,851703,1177591,939269,9.03,12.49,Muy Alto,Riesgosa,Gastador
16259312,2323033,807458,2931686,698930,1046090,1898234,1472992,1405678,2222007,1421757,8.65,13.67,Muy Alto,Riesgosa,Gastador
16938486,2228974,766521,2884875,780065,1165640,1979334,1400891,1655258,2177910,1427895,9.77,12.86,Muy Alto,Riesgosa,Gastador
13501532,1886601,561531,2531306,678623,924779,1359459,1122523,1305238,1850348,1164916,9.67,13.7,Muy Alto,Riesgosa,Gastador
18949884,2595842,938064,3146689,944403,1133323,1990248,1790040,1673834,2641908,1803143,8.83,13.94,Muy Alto,Riesgosa,Gastador
10748123,1448448,449294,1906284,504299,684362,1214414,984335,1029803,1543126,956612,9.58,14.36,Muy Alto,Riesgosa,Gastador
10244592,1526328,475647,1791238,469749,613428,1208953,899783,874785,1407143,917768,8.54,13.74,Muy Alto,Riesgosa,Gastador
10238354,1404599,448638,1703886,471961,616283,1077435,1014856,907106,1334826,999562,8.86,13.04,Muy Alto,Riesgosa,Gastador
14843091,2227529,723949,2619678,666380,964488,1434991,1368325,1459136,2062053,1307451,9.83,13.89,Muy Alto,Riesgosa,Gastador
18467812,2426072,920902,3122319,891477,1284388,2130474,1582538,1723561,2482830,1807420,9.33,13.44,Muy Alto,Riesgosa,Gastador
16150721,2218122,708690,2687250,751528,942924,1954408,1554269,1443027,2308544,1385792,8.93,14.29,Muy Alto,Riesgosa,Gastador
11147820,1541048,515712,1916948,498933,654053,1214040,963441,922668,1490291,1077346,8.28,13.37,Muy Alto,Riesgosa,Gastador
8343214,1087843,354734,1649097,354931,510724,846780,719402,815565,1151276,770671,9.78,13.8,Muy Alto,Riesgosa,Gastador
9896631,1466056,407003,1567329,487074,612219,1102051,987685,972955,1364538,865660,9.83,13.79,Muy Alto,Riesgosa,Gastador
13815322,1733060,610223,2388825,602154,830452,1414318,1215689,1351640,1834105,1276205,9.78,13.28,Muy Alto,Riesgosa,Gastador
11245701,1437874,465739,1914295,492876,740381,1249723,1061246,1074170,1480419,1123516,9.55,13.16,Muy Alto,Riesgosa,Gastador
15736519,2302066,670013,2751222,709023,926703,1647859,1352068,1365988,2242033,1490534,8.68,14.25,Muy Alto,Riesgosa,Gastador
19292625,2563914,815083,3449013,879112,1266386,1984838,1669415,1744753,2609961,1769809,9.04,13.53,Muy Alto,Riesgosa,Gastador
12963919,1930283,495404,2446300,594880,791477,1288386,1295717,1286506,1731384,1088023,9.92,13.36,Muy Alto,Riesgosa,Gastador
10070956,1274029,433166,1712206,439697,601903,1187187,921864,980096,1276416,966486,9.73,12.67,Muy Alto,Riesgosa,Gastador
16020782,2348376,781756,3008639,707545,1026908,1857970,1366278,1421377,2046442,1445871,8.87,12.77,Muy Alto,Riesgosa,Gastador
19468092,2543580,889450,3641428,924052,1110480,2180363,1957759,1787290,2577216,1793800,9.18,13.24,Muy Alto,Riesgosa,Gastador
11616464,1583231,518404,2168414,537731,777726,1297662,1095030,979374,1498127,1126624,8.43,12.9,Muy Alto,Riesgosa,Gastador
19606712,2482574,884282,3602711,878222,1177006,2084372,1821149,1694945,2923163,1901354,8.64,14.91,Muy Alto,Riesgosa,Gastador
16039701,2185925,691841,2697185,792294,939439,1926561,1506007,1477987,2186395,1431244,9.21,13.63,Muy Alto,Riesgosa,Gastador
16308324,2122310,719250,2905907,675333,1010951,1882287,1631570,1595982,2268959,1422256,9.79,13.91,Muy Alto,Riesgosa,Gastador
19975647,2926415,845523,3334794,925271,1295979,2118138,1683351,1843156,2752990,1912973,9.23,13.78,Muy Alto,Riesgosa,Gastador
10370657,1400249,451605,1895624,422169,713822,1238461,1002859,1007854,1285602,901479,9.72,12.4,Muy Alto,Riesgosa,Gastador
15988240,2252020,677524,2824954,798579,995945,1680900,1484192,1357326,2312400,1555817,8.49,14.46,Muy Alto,Riesgosa,Gastador
8578868,1155629,359708,1708069,409494,521478,998505,651447,753690,1195184,791043,8.79,13.93,Muy Alto,Riesgosa,Gastador
11158253,1657330,523139,1853340,523879,647308,1341041,1060410,960703,1499624,1085477,8.61,13.44,Muy Alto,Riesgosa,Gastador
11374215,1597256,509808,2112658,560307,800683,1165763,1029113,970210,1413169,1050377,8.53,12.42,Muy Alto,Riesgosa,Gastador
16650662,2103718,757100,2975478,750239,1075311,1726503,1654351,1451303,2372869,1565738,8.72,14.25,Muy Alto,Riesgosa,Gastador
15746434,2270332,734222,2761451,769630,1078636,1620706,1398052,1329344,1994719,1478648,8.44,12.67,Muy Alto,Riesgosa,Gastador
15998853,2340443,712656,2813784,760767,1022692,1701862,1510363,1470956,2245783,1358410,9.19,14.04,Muy Alto,Riesgosa,Gastador
14779650,1856075,730953,2890282,648147,976944,1616549,1260797,1380933,1987654,1341966,9.34,13.45,Muy Alto,Riesgosa,Gastador
16796343,2450481,707248,3288991,760727,1029173,1682267,1456503,1473078,2364243,1435169,8.77,14.08,Muy Alto,Riesgosa,Gastador
14027895,1898159,669367,2444284,685845,818324,1407541,1364828,1316650,2103374,1229913,9.39,14.99,Muy Alto,Riesgosa,Gastador
13259632,1605439,656430,2634813,588938,815593,1526281,1238891,1114496,1780340,1273548,8.41,13.43,Muy Alto,Riesgosa,Gastador
16190495,2200169,807229,2698809,702367,1002491,1807275,1461230,1566865,2448437,1336921,9.68,15.12,Muy Alto,Riesgosa,Gastador
11666834,1719558,495077,2057795,568284,802418,1175479,1118876,1005890,1608841,1011051,8.62,13.79,Muy Alto,Riesgosa,Gastador
15128163,2051431,697582,2934487,638057,898756,1541838,1518209,1267000,2034268,1468498,8.38,13.45,Muy Alto,Riesgosa,Gastador
11997986,1552617,534324,2223769,528687,709705,1291989,1210266,1097674,1497677,1104563,9.15,12.48,Muy Alto,Riesgosa,Gastador
17295864,2143780,706081,3324469,834322,1108714,1985360,1538262,1647840,2601102,1384008,9.53,15.04,Muy Alto,Riesgosa,Gastador
10585232,1465576,497490,2028292,531164,616228,1160701,897552,1005344,1517906,835653,9.5,14.34,Muy Alto,Riesgosa,Gastador
15437910,2005537,653996,2856355,666791,950878,1618580,1447588,1477780,1953735,1499996,9.57,12.66,Muy Alto,Riesgosa,Gastador
8570155,1123412,405886,1654478,411046,500798,944525,863998,713519,1137444,709964,8.33,13.27,Muy Alto,Riesgosa,Gastador
10354035,1329399,445293,1971209,431926,602194,1233449,910205,912654,1485110,890639,8.81,14.34,Muy Alto,Riesgosa,Gastador
16995018,2254455,747441,2981828,834691,1068063,1886087,1483077,1691928,2392419,1607608,9.96,14.08,Muy Alto,Riesgosa,Gastador
14932999,1864560,629137,2890072,693532,841491,1701697,1241227,1421346,2094111,1463862,9.52,14.02,Muy Alto,Riesgosa,Gastador
13367242,1724397,633090,2209343,643768,805837,1361560,1198142,1303857,1749856,1202790,9.75,13.09,Muy Alto,Riesgosa,Gastador
12346227,1614736,576784,2263145,552395,744225,1426164,1076208,1027627,1829263,1168050,8.32,14.82,Muy Alto,Riesgosa,Gastador
11163353,1509689,524338,1764869,504089,768836,1312510,1118023,937951,1623277,1086533,8.4,14.54,Muy Alto,Riesgosa,Gastador
11004885,1427667,545024,1819112,548608,688574,1157579,1104318,909497,1491658,1098828,8.26,13.55,Muy Alto,Riesgosa,Gastador
12744186,1893661,610122,2533165,558532,837625,1382462,1095480,1111207,1581803,1127586,8.72,12.41,Muy Alto,Riesgosa,Gastador
17040626,2131514,815469,3391540,760398,1170340,1829301,1707096,1665917,2130550,1371409,9.78,12.5,Muy Alto,Riesgosa,Gastador
13394996,1750633,572805,2526097,599795,785160,1367114,1243183,1331473,1875866,1292830,9.94,14.0,Muy Alto,Riesgosa,Gastador
12021791,1755754,591024,2084706,543574,672054,1282348,1103492,1086642,1672574,1138876,9.04,13.91,Muy Alto,Riesgosa,Gastador
9277056,1255521,403692,1869728,385327,547502,956126,834793,815974,1227262,928177,8.8,13.23,Muy Alto,Riesgosa,Gastador
16684086,2287712,708273,2925474,693541,1003571,1739887,1538584,1419536,2471170,1446598,8.51,14.81,Muy Alto,Riesgosa,Gastador
12253603,1520528,602523,2214221,539393,832649,1320706,1200067,1146326,1709476,1061000,9.36,13.95,Muy Alto,Riesgosa,Gastador
12551998,1700361,584007,2192563,560085,750359,1250254,1095656,1168106,1843473,1130811,9.31,14.69,Muy Alto,Riesgosa,Gastador
11351989,1451841,567258,2263469,472799,671260,1303650,1026993,1051170,1541807,982671,9.26,13.58,Muy Alto,Riesgosa,Gastador
12611257,1600993,556180,2337128,605410,748914,1283560,1272295,1146688,1865785,1176161,9.09,14.79,Muy Alto,Riesgosa,Gastador
8432401,1146069,358708,1580895,356226,543107,998818,713960,754351,1255230,711132,8.95,14.89,Muy Alto,Riesgosa,Gastador
10381008,1336138,459290,1760205,432779,612850,1112865,867386,896138,1462471,1045140,8.63,14.09,Muy Alto,Riesgosa,Gastador
14264729,1918333,686095,2514634,644545,889128,1614331,1397391,1218159,1788846,1293842,8.54,12.54,Muy Alto,Riesgosa,Gastador
17293840,2571209,737208,2992850,838576,1156366,1986703,1648523,1387011,2361805,1573698,8.02,13.66,Muy Alto,Riesgosa,Gastador
8461105,1188598,406851,1424208,371468,588579,842299,799820,795142,1181791,849171,9.4,13.97,Muy Alto,Riesgosa,Gastador
8447896,1251663,363941,1443428,376750,506449,1007757,708491,782000,1073938,780607,9.26,12.71,Muy Alto,Riesgosa,Gastador
19840903,2464275,904830,3697168,984618,1155823,2025913,1715201,1788100,2683807,1759775,9.01,13.53,Muy Alto,Riesgosa,Gastador
16659209,2236947,795188,3305416,693579,977255,1831316,1520570,1481270,2317592,1491602,8.89,13.91,Muy Alto,Riesgosa,Gastador
16568715,2170566,729224,3093921,710206,1167323,1751719,1480495,1661153,2352240,1386745,10.03,14.2,Muy Alto,Riesgosa,Gastador
12982546,1631601,653678,2401620,644555,761694,1293346,1217953,1137544,1870382,1302667,8.76,14.41,Muy Alto,Riesgosa,Gastador
8750431,1127026,389205,1744800,355503,539939,971314,766724,741543,1287629,812231,8.47,14.72,Muy Alto,Riesgosa,Gastador
12797369,1799845,531951,2559526,537089,825670,1398211,1070836,1238173,1777736,1057608,9.68,13.89,Muy Alto,Riesgosa,Gastador
19155965,2711504,958206,3283872,918388,1222868,2017128,1815011,1932951,2599869,1622879,10.09,13.57,Muy Alto,Riesgosa,Gastador
8191424,1037047,393720,1413350,344249,576561,827551,745019,769477,1073223,821977,9.39,13.1,Muy Alto,Riesgosa,Gastador
9806786,1387103,407956,1873983,446205,606084,1090608,900468,852697,1320711,900171,8.69,13.47,Muy Alto,Riesgosa,Gastador
10435188,1458317,428854,1942199,498749,735674,1114274,999947,918601,1314224,997811,8.8,12.59,Muy Alto,Riesgosa,Gastador
14259105,2141300,686253,2410188,686901,1001667,1619791,1266916,1438332,1735633,1247493,10.09,12.17,Muy Alto,Riesgosa,Gastador
16739375,2120604,696670,3201750,742991,1078991,1802301,1570998,1649208,2420615,1418356,9.85,14.46,Muy Alto,Riesgosa,Gastador
14843352,2219085,631824,2595721,635720,1014086,1478650,1397335,1206290,2201133,1398918,8.13,14.83,Muy Alto,Riesgosa,Gastador
18913688,2710099,874450,3471868,834747,1136478,1997550,1803155,1652387,2649270,1678933,8.74,14.01,Muy Alto,Riesgosa,Gastador
11546307,1505456,525387,2304181,489209,714420,1160405,1067688,1149379,1495833,1119961,9.95,12.96,Muy Alto,Riesgosa,Gastador
8468897,1049778,411295,1404592,380608,530237,996324,742188,700058,1281687,799132,8.27,15.13,Muy Alto,Riesgosa,Gastador
19602342,2566472,928868,3855120,916876,1210312,2295166,1640773,1708630,2576331,1669116,8.72,13.14,Muy Alto,Riesgosa,Gastador
12710895,1671408,547418,2298138,605597,829303,1464681,1186348,1226058,1703597,1111135,9.65,13.4,Muy Alto,Riesgosa,Gastador
19318992,2655782,772046,3673129,769888,1212570,2185235,1751343,1923099,2774827,1581188,9.95,14.36,Muy Alto,Riesgosa,Gastador
19697113,2686312,906629,3732431,837632,1308801,2230588,1635613,1723856,2655239,1913275,8.75,13.48,Muy Alto,Riesgosa,Gastador
8748822,1239318,406969,1554572,424659,602218,1056389,858297,744370,1097057,726995,8.51,12.54,Muy Alto,Riesgosa,Gastador
17077773,2452469,714369,3097456,765324,1121068,1726805,1483388,1582118,2121625,1638579,9.26,12.42,Muy Alto,Riesgosa,Gastador
13620489,1990415,551021,2572111,587130,754125,1527422,1218931,1132932,1879484,1347485,8.32,13.8,Muy Alto,Riesgosa,Gastador
14166923,2026798,641941,2517239,668937,903617,1480917,1249431,1340172,1768883,1305916,9.46,12.49,Muy Alto,Riesgosa,Gastador
8363461,1265995,365632,1405310,411157,496657,982651,795748,788081,1066848,700859,9.42,12.76,Muy Alto,Riesgosa,Gastador
17020442,2416839,777014,3304241,753866,1141643,1724220,1553868,1485664,2438483,1365549,8.73,14.33,Muy Alto,Riesgosa,Gastador
9417809,1171405,409911,1786550,414240,652640,1088029,818023,869170,1242362,939721,9.23,13.19,Muy Alto,Riesgosa,Gastador
13388215,1770103,658005,2227775,617374,784945,1344396,1347234,1224881,1754125,1349196,9.15,13.1,Muy Alto,Riesgosa,Gastador
16836869,2465321,739139,3351965,798034,964507,1837093,1196856,1482307,2417766,1562491,8.8,14.36,Muy Alto,Riesgosa,Gastador
15728351,2028090,696038,3144638,713262,991479,1628042,1510677,1404058,2161868,1341697,8.93,13.75,Muy Alto,Riesgosa,Gastador
15510905,2217795,676723,2954068,680534,1035005,1472880,1403389,1540102,2057977,1468238,9.93,13.27,Muy Alto,Riesgosa,Gastador
9231368,1349184,391556,1638909,438290,533524,997991,849383,831596,1281520,913828,9.01,13.88,Muy Alto,Riesgosa,Gastador
15461522,2305028,705850,2676717,736572,924743,1648786,1471488,1353365,2102918,1491978,8.75,13.6,Muy Alto,Riesgosa,Gastador
16939932,2282048,698582,3009306,819944,1145365,1930174,1604513,1430460,2276695,1646846,8.44,13.44,Muy Alto,Riesgosa,Gastador
9470405,1383960,425078,1688819,404409,548805,1061536,900758,792085,1289409,900981,8.36,13.62,Muy Alto,Riesgosa,Gastador
17754323,2276633,773670,3255073,807128,1070151,2103469,1509964,1590798,2368694,1628446,8.96,13.34,Muy Alto,Riesgosa,Gastador
19762939,2890768,984997,3571764,843113,1240836,2166794,1712000,1778987,2821233,1728173,9.0,14.28,Muy Alto,Riesgosa,Gastador
19014422,2807365,882467,3138072,946095,1339074,1884985,1719408,1882353,2726778,1645894,9.9,14.34,Muy Alto,Riesgosa,Gastador
11392687,1435341,517767,1994811,548439,696203,1246762,1083084,1145895,1480120,1088669,10.06,12.99,Muy Alto,Riesgosa,Gastador
15949622,2143309,672627,3042446,798258,1019401,1811675,1397037,1522338,2129408,1369118,9.54,13.35,Muy Alto,Riesgosa,Gastador
8450876,1173685,331635,1553476,380584,537961,873820,808346,690782,1234936,841579,8.17,14.61,Muy Alto,Riesgosa,Gastador
14486524,2078305,716912,2608844,641096,887316,1608139,1265819,1279601,1969341,1397487,8.83,13.59,Muy Alto,Riesgosa,Gastador
15662463,1989532,735063,2761851,754582,964269,1805258,1381354,1472881,2186963,1307246,9.4,13.96,Muy Alto,Riesgosa,Gastador
19795420,2860261,976183,3403207,886461,1167148,1981722,1745305,1910300,2794187,1977660,9.65,14.12,Muy Alto,Riesgosa,Gastador
11209239,1462241,545625,1869755,534460,662864,1256644,937826,981539,1662516,927328,8.76,14.83,Muy Alto,Riesgosa,Gastador
8532504,1057128,355589,1654925,387852,525785,871981,714933,858121,1115866,806401,10.06,13.08,Muy Alto,Riesgosa,Gastador
19174714,2644769,822474,3392742,958702,1320568,2170885,1828914,1910323,2437554,1600524,9.96,12.71,Muy Alto,Riesgosa,Gastador
17121451,2210979,772431,3111417,772595,1146181,2059601,1415407,1710698,2281631,1581742,9.99,13.33,Muy Alto,Riesgosa,Gastador
9423190,1180603,399438,1558957,452229,605333,1031363,946861,941988,1376797,823249,10.0,14.61,Muy Alto,Riesgosa,Gastador
13477231,1852439,617645,2382066,672651,807509,1428304,1196732,1163725,1835820,1284768,8.63,13.62,Muy Alto,Riesgosa,Gastador
15312710,2272995,693909,2656647,731786,924239,1550031,1402189,1424450,2136638,1481045,9.3,13.95,Muy Alto,Riesgosa,Gastador
15723911,2351653,699475,2883980,698383,953905,1740199,1452578,1580383,1950192,1367124,10.05,12.4,Muy Alto,Riesgosa,Gastador
19200276,2446937,960129,3748182,850664,1345525,2301491,1607384,1649100,2492875,1589517,8.59,12.98,Muy Alto,Riesgosa,Gastador
9763229,1261881,437035,1883567,482295,616998,1067560,903415,917012,1229690,923157,9.39,12.6,Muy Alto,Riesgosa,Gastador
14639329,1850475,655957,2549022,684302,954733,1509273,1378446,1215383,1876792,1400161,8.3,12.82,Muy Alto,Riesgosa,Gastador
18752803,2784193,821668,3271274,799037,1249161,2220752,1621179,1791165,2371292,1689049,9.55,12.65,Muy Alto,Riesgosa,Gastador
9241746,1246303,346537,1663378,379981,584872,1115016,871660,883022,1275893,818256,9.55,13.81,Muy Alto,Riesgosa,Gastador
11051641,1487220,494002,2181430,495860,624838,1259130,974291,877316,1654835,952899,7.94,14.97,Muy Alto,Riesgosa,Gastador
19177472,2493025,938465,3392311,937980,1349314,1961250,1613423,1616714,2622225,1746653,8.43,13.67,Muy Alto,Riesgosa,Gastador
12194901,1840985,535978,2359316,545655,715018,1219796,1186502,1016619,1552877,1155530,8.34,12.73,Muy Alto,Riesgosa,Gastador
14408843,1964075,685962,2775841,630652,980376,1493705,1253421,1442392,1863617,1286974,10.01,12.93,Muy Alto,Riesgosa,Gastador
15632370,2040564,682016,3023096,734478,995982,1607384,1399143,1363710,2356337,1411110,8.72,15.07,Muy Alto,Riesgosa,Gastador
17589941,2255295,734963,3353141,867767,1118444,1822986,1574690,1674694,2237134,1636390,9.52,12.72,Muy Alto,Riesgosa,Gastador
10888288,1546572,494561,2046779,455928,728689,1087019,934856,1083803,1385544,967562,9.95,12.73,Muy Alto,Riesgosa,Gastador
11985526,1704682,525799,2331173,582406,662656,1227510,1040606,990253,1793636,1117840,8.26,14.97,Muy Alto,Riesgosa,Gastador
17624552,2346357,768428,3243064,725014,1077485,1775556,1744925,1634155,2640041,1639267,9.27,14.98,Muy Alto,Riesgosa,Gastador
10620402,1585780,460350,1958881,484222,670191,1052590,960737,1068602,1409704,947188,10.06,13.27,Muy Alto,Riesgosa,Gastador
15910263,2145894,704054,3166992,680507,1041247,1735189,1388283,1448556,2021167,1577393,9.1,12.7,Muy Alto,Riesgosa,Gastador
11640146,1612803,555727,2335157,556343,765025,1321717,1011404,1035409,1464610,952049,8.9,12.58,Muy Alto,Riesgosa,Gastador
11974377,1610965,555521,2092608,598741,766346,1290627,1183532,1175360,1626661,1035531,9.82,13.58,Muy Alto,Riesgosa,Gastador
15910254,2083794,736182,2868534,736584,1077602,1585594,1484210,1365674,1993846,1488883,8.58,12.53,Muy Alto,Riesgosa,Gastador
9695869,1292827,455439,1911202,433108,499780,937379,905842,974931,1382558,878695,10.06,14.26,Muy Alto,Riesgosa,Gastador
18823382,2691998,906932,3131865,780183,1278212,2121469,1791750,1834510,2545300,1714568,9.75,13.52,Muy Alto,Riesgosa,Gastador
15683879,2059568,666442,2697738,650087,970228,1860027,1337385,1573972,2179595,1351352,10.04,13.9,Muy Alto,Riesgosa,Gastador
11495687,1674034,522612,2055785,484108,742697,1147277,1102788,1017261,1723134,954048,8.85,14.99,Muy Alto,Riesgosa,Gastador
10002145,1298403,477077,2016392,473113,565038,1022859,1007647,831396,1383404,921543,8.31,13.83,Muy Alto,Riesgosa,Gastador
12687261,1789859,540681,2482491,578650,757113,1513191,1103065,1102058,1712993,1095815,8.69,13.5,Muy Alto,Riesgosa,Gastador
12252452,1542898,561984,2083815,595575,803520,1415006,1158283,1210387,1738861,1133434,9.88,14.19,Muy Alto,Riesgosa,Gastador
17675921,2450071,839160,3424829,767978,1042742,1918420,1584335,1552627,2507969,1549095,8.78,14.19,Muy Alto,Riesgosa,Gastador
12745848,1857868,562334,2302040,542479,853872,1468467,1093131,1148861,1796416,1065750,9.01,14.09,Muy Alto,Riesgosa,Gastador
17774071,2367547,807551,2935610,748597,1155844,2087438,1613829,1560914,2667850,1638510,8.78,15.01,Muy Alto,Riesgosa,Gastador
